SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
7.8,12.3,19.8,21.2,53.2,51.7,52.3,94,367.0,380.0,341.1
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,344.3,311.6,10.1
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,322.9,292.5,4.1
34.7,14.2,24.4,25.4,51.1,49.3,50.2,94,310.6,293.6,42.5
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,367.0,307.2,26.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,347.7,298.3,5.6
16.9,13.9,22.7,23.8,68.4,54.1,59.6,61,295.3,284.9,0.8
20.8,12.9,19.1,20.5,70.3,48.1,57.2,45,328.1,292.2,2.0
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,307.2,290.7,1.8
24.4,12.8,19.0,20.3,76.0,43.8,57.6,32,297.4,282.7,0.6
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,308.0,291.2,1.6
25.5,14.2,22.0,23.1,68.6,50.3,58.0,53,297.4,282.7,0.6
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,367.0,326.5,43.1
30.1,14.8,24.0,24.8,60.2,54.7,56.9,82,326.6,300.6,117.6
19.7,13.8,22.8,23.9,65.4,52.8,58.0,65,321.1,291.6,20.7
9.6,14.1,23.4,24.4,66.6,51.6,57.7,59,307.3,293.3,57.5
35.5,15.6,22.7,23.7,53.6,52.2,52.8,95,327.3,292.1,53.9
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,337.0,299.8,119.8
41.4,13.4,18.1,19.4,50.3,48.1,49.2,93,367.0,310.2,12.6
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,328.6,296.8,9.4
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,367.0,354.6,111.1
6.9,14.2,23.3,24.4,55.4,54.4,54.8,97,337.6,297.9,4.7
16.3,14.8,21.9,23.0,76.6,49.9,60.2,39,365.1,308.9,126.3
9.4,14.1,22.6,23.8,57.3,56.2,56.5,96,353.3,300.5,236.6
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,327.7,294.1,30.6
21.6,14.6,22.2,23.0,55.4,52.7,53.8,90,329.2,307.6,147.4
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,329.8,294.8,2.0
31.4,12.5,21.3,22.7,60.6,46.3,52.6,59,320.2,289.3,20.3
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,327.3,292.7,6.8
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,319.0,295.9,5.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,308.7,290.0,8.5
10.1,14.2,21.5,22.7,54.4,51.0,52.8,91,325.5,307.6,104.5
17.1,14.6,21.2,22.4,51.8,49.2,50.4,91,367.0,310.2,12.6
20.4,14.9,23.6,24.6,60.5,58.5,59.3,93,367.0,333.2,42.0
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,319.4,287.8,2.8
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,332.0,301.6,6.8
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,311.1,292.2,3.6
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,353.9,306.4,41.9
18.6,14.2,24.5,25.4,74.4,50.7,60.3,44,320.2,295.1,5.0
15.0,14.7,23.6,24.5,57.7,52.8,54.8,83,303.6,286.6,0.9
34.6,12.8,18.5,19.9,66.9,49.4,56.5,53,314.1,286.9,14.5
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,333.9,308.9,3.8
14.4,14.2,21.0,22.2,49.3,42.8,45.9,78,333.8,302.3,3.2
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,341.7,304.2,51.8
32.4,13.0,18.1,19.5,53.6,49.0,51.0,84,367.0,310.2,12.6
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,338.7,295.6,6.0
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,322.6,293.1,3.8
4.8,12.6,21.0,22.4,50.0,49.7,49.8,99,340.3,305.7,55.2
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,302.6,291.4,1.0
20.6,14.9,23.1,23.9,58.1,57.8,57.8,98,351.6,305.9,62.6
29.9,14.4,24.4,25.3,50.4,49.7,50.0,97,415.8,315.2,575.3
13.4,13.9,23.2,24.3,58.6,51.8,54.6,78,347.7,296.4,11.6
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,341.0,290.9,221.8
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,353.9,321.6,37.8
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,331.8,293.9,6.4
12.2,14.5,21.5,22.6,68.6,53.8,59.5,60,303.7,292.7,9.2
20.6,14.9,23.1,23.9,58.1,57.8,57.8,98,348.2,311.4,46.8
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,367.0,303.3,229.8
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,354.4,329.2,82.3
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,324.1,292.5,7.0
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,332.1,68.0
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,340.0,296.9,53.4
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,345.8,299.5,38.5
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,330.2,290.2,5.2
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,337.6,291.7,8.3
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,335.3,298.3,6.9
29.2,14.9,22.8,23.7,55.9,55.7,55.9,100,305.4,293.2,6.0
27.5,14.8,21.9,22.9,67.0,55.5,59.8,66,340.7,305.0,85.8
15.2,14.9,23.1,23.9,62.1,54.0,57.1,75,306.0,291.4,36.2
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,323.0,294.7,24.8
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,367.0,305.4,25.9
33.0,12.6,19.3,20.7,55.3,48.6,51.5,78,343.9,310.3,15.1
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,327.1,297.0,30.5
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,341.5,302.0,12.4
20.0,14.5,23.6,24.5,57.1,56.5,56.6,97,338.6,300.7,8.1
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,364.1,300.3,122.6
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,308.6,293.0,15.5
17.4,13.9,23.2,24.3,71.9,54.2,61.1,55,314.6,291.8,4.1
21.9,14.0,22.3,23.5,57.4,51.7,54.0,81,367.0,306.7,66.6
18.4,12.7,18.4,19.8,57.2,42.7,49.6,59,356.4,310.9,33.7
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,355.4,301.1,41.7
19.6,14.2,23.8,24.8,56.8,56.2,56.4,98,341.1,305.2,259.5
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,348.0,308.3,19.0
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,328.4,298.5,2.6
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,335.5,299.8,13.6
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,367.0,329.9,134.3
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,323.5,291.2,1.7
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,313.8,291.9,1.1
14.1,15.2,22.4,23.3,60.8,51.8,55.5,72,308.7,290.2,1.0
25.9,12.5,19.7,21.1,52.3,50.8,51.5,95,367.0,299.2,22.2
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,354.2,300.5,10.0
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,308.2,292.1,1.0
44.7,12.8,18.1,19.5,62.7,43.4,52.1,49,367.0,310.2,12.6
32.4,12.6,19.5,20.9,73.1,48.5,58.4,42,309.5,287.6,3.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,311.6,289.2,1.5
22.8,12.5,19.7,21.0,53.9,52.6,53.2,95,345.4,301.1,5.4
8.6,14.6,21.7,23.0,57.0,52.1,54.2,84,300.6,288.8,14.5
28.5,15.2,22.2,23.3,57.6,54.3,55.6,89,389.0,312.8,351.2
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,312.1,298.0,2.8
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,342.6,300.5,3.6
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,310.1,292.5,1.3
14.0,14.1,21.0,22.2,55.8,50.5,52.8,83,333.8,302.3,3.2
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,333.1,298.3,10.9
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,342.4,299.2,58.5
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,346.9,313.1,7.9
15.3,14.6,21.2,22.4,56.8,54.6,55.5,92,367.0,310.2,12.6
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,316.0,290.9,19.4
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,338.0,311.5,6.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,302.8,285.1,1.1
12.3,14.1,23.8,24.7,52.7,51.8,52.2,97,367.0,301.3,54.3
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,310.0,290.6,2.8
19.4,12.6,22.5,23.8,73.9,46.1,57.7,37,315.2,294.4,91.2
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,352.0,295.7,4.4
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,335.1,300.6,111.1
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,356.3,313.8,88.2
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,337.6,295.0,4.9
26.0,15.6,22.7,23.7,54.9,53.2,53.8,94,328.3,303.2,17.3
24.9,12.5,19.7,21.0,64.8,51.4,56.7,61,373.3,304.9,138.4
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,300.1,285.9,1.0
17.8,12.5,21.0,22.4,63.9,50.8,56.1,62,304.6,286.8,1.2
20.8,12.6,20.6,22.0,77.9,46.3,59.3,33,345.3,297.1,10.9
8.9,12.8,18.9,20.3,62.6,44.4,52.5,51,302.0,284.9,0.7
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,316.3,292.2,1.2
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,335.3,294.7,12.3
8.1,14.0,23.3,24.4,58.6,54.7,56.2,87,308.6,288.5,12.9
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,338.4,292.6,51.3
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,322.7,280.7,1.6
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,297.0,285.0,1.4
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,295.8,282.0,0.5
17.4,12.5,21.1,22.5,58.8,51.7,54.5,77,352.4,309.7,7.5
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,332.4,291.7,7.2
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,306.5,294.5,7.8
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,340.0,308.9,19.0
11.5,13.8,22.7,23.9,54.3,52.7,53.3,94,303.7,291.5,12.9
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,340.2,293.9,3.3
26.3,12.5,22.3,23.7,88.8,41.7,61.3,19,338.0,301.6,9.1
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,335.9,299.6,22.4
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,336.7,304.2,10.6
27.7,12.5,21.3,22.7,70.9,51.6,59.2,51,304.4,286.6,17.8
23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,306.7,295.5,13.4
9.4,14.2,23.5,24.5,53.2,52.8,53.1,99,339.2,304.3,37.9
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,343.7,298.3,4.6
16.7,14.6,23.1,23.9,62.1,57.1,59.0,84,339.9,300.4,34.4
17.8,14.4,24.6,25.5,68.5,48.6,57.2,50,340.0,293.0,228.5
29.4,14.8,23.5,24.5,67.8,56.5,60.7,67,400.6,311.1,642.1
33.0,13.3,18.0,19.4,73.7,34.4,53.5,24,367.0,310.2,12.6
8.9,12.8,18.9,20.3,62.6,44.4,52.5,51,324.7,288.0,2.9
20.4,12.9,19.1,20.5,51.8,49.8,50.8,94,320.7,301.9,68.4
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,367.0,322.2,34.3
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,352.4,313.5,12.7
9.9,14.1,23.4,24.4,63.1,51.9,56.5,67,320.0,292.2,53.2
9.0,14.2,23.5,24.5,53.1,51.9,52.4,96,339.2,304.3,37.9
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,349.5,301.6,11.5
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,328.6,27.7
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,305.9,292.5,3.0
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,295.9,300.6,112.1
19.1,14.7,21.9,22.9,55.9,54.1,54.9,94,318.5,293.5,24.2
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,334.3,303.2,3.5
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,331.2,294.1,4.8
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,333.7,302.2,12.9
26.7,12.7,20.6,22.0,71.8,50.6,58.9,47,314.9,292.6,14.3
21.2,12.9,19.1,20.5,80.2,47.5,60.6,32,301.9,289.2,5.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,327.7,297.7,4.4
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,306.4,288.2,1.7
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,367.0,304.6,20.3
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,367.0,303.5,38.5
16.1,14.1,23.3,24.3,71.8,54.6,61.3,56,326.8,297.9,43.4
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,315.2,290.1,3.5
18.1,14.7,23.7,24.6,68.5,58.0,61.8,69,349.3,308.4,50.5
24.2,12.4,22.1,23.5,61.2,48.5,54.0,63,367.0,298.7,26.7
21.2,12.5,22.4,23.7,68.4,45.4,55.2,43,385.6,301.2,520.4
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,313.2,296.0,37.5
19.6,14.8,23.2,24.1,53.2,53.0,53.1,99,305.8,290.2,24.7
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,367.0,301.5,8.6
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,326.8,289.4,2.3
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,364.7,304.6,546.7
17.0,14.1,20.9,22.2,46.1,45.0,45.6,96,367.0,310.2,12.6
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,316.1,293.4,3.0
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,336.9,301.0,8.3
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,320.1,293.1,3.0
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,346.9,297.4,6.0
10.3,14.1,24.5,25.4,59.7,53.9,56.2,81,396.1,306.9,664.2
14.2,14.2,20.9,22.2,61.9,47.0,53.5,58,367.0,310.2,12.6
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,337.8,291.9,3.8
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,325.9,296.3,48.2
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,322.9,293.2,67.8
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,321.8,293.7,23.2
24.1,13.9,22.6,23.7,63.5,51.3,56.3,65,300.0,289.9,1.4
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,320.5,292.9,127.8
10.3,14.0,23.8,24.7,53.4,52.2,52.7,96,353.4,297.8,146.0
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,367.0,305.8,42.2
23.8,12.9,18.9,20.3,76.7,42.1,57.3,29,313.0,285.5,1.0
9.3,14.1,24.6,25.5,55.3,51.8,53.2,88,344.2,310.4,70.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,342.8,299.4,4.9
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,336.0,295.8,37.0
19.4,14.2,23.9,24.9,64.0,56.3,59.2,76,304.4,286.6,17.8
10.8,14.0,22.5,23.8,65.1,53.1,57.7,65,305.5,291.3,33.0
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,367.0,301.3,8.3
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,341.9,307.0,3.7
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,314.7,292.7,7.5
37.5,12.5,21.1,22.5,70.9,49.0,57.8,45,335.0,310.5,24.7
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,353.0,303.4,373.0
33.4,12.5,20.4,21.8,78.6,46.9,59.8,33,314.6,291.8,4.1
16.6,12.7,18.3,19.6,58.9,57.5,57.9,94,320.6,290.8,2.2
18.4,14.0,23.3,24.4,70.2,53.0,59.9,56,300.0,289.1,1.3
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,304.3,290.9,1.3
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,375.7,303.6,379.7
23.8,12.6,21.1,22.5,72.7,51.6,59.9,48,323.0,292.6,19.4
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,307.9,296.1,12.2
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,339.8,311.2,18.0
22.2,12.7,19.5,20.9,68.5,46.6,55.8,45,305.2,289.8,8.7
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,334.9,297.4,19.8
28.7,12.9,19.0,20.4,61.7,50.6,55.2,67,298.2,285.6,1.5
19.1,14.7,21.9,22.9,55.9,54.1,54.9,94,372.5,300.7,203.8
28.5,14.4,24.0,24.9,56.7,55.7,56.1,96,327.3,299.4,33.0
20.3,14.7,23.2,24.0,57.3,55.7,56.3,94,367.0,310.1,41.6
19.9,14.1,21.6,22.8,54.1,52.5,53.2,95,310.2,294.9,26.1
34.7,12.7,18.2,19.5,68.2,36.1,51.7,31,298.2,286.7,0.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,307.3,287.2,13.3
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,208.0,304.5,119.0
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,305.3,293.8,2.6
7.2,14.6,21.8,23.0,61.0,51.7,55.5,72,301.5,291.3,10.2
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,356.8,302.5,39.0
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,328.0,304.3,47.5
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,315.2,287.4,13.0
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,332.3,296.7,7.1
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,316.7,286.3,1.0
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,367.0,297.0,10.1
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,355.2,330.9,70.5
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,299.2,288.4,2.6
35.4,12.5,21.1,22.5,50.1,48.5,49.2,95,394.4,313.4,1735.3
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,354.6,307.8,70.6
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,302.8,286.7,1.0
15.7,12.6,18.3,19.6,64.2,47.8,54.7,55,346.3,316.9,10.5
18.4,12.7,18.4,19.8,57.2,42.7,49.6,59,384.0,312.3,185.2
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,307.4,291.6,1.0
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,307.0,290.0,1.2
25.4,14.7,23.8,24.6,70.1,57.5,62.1,65,322.8,302.0,78.5
17.6,15.0,22.5,23.5,55.0,50.4,52.4,85,310.9,288.8,13.3
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,345.5,300.5,9.9
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,349.4,313.1,172.2
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,313.7,295.1,6.3
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,335.2,286.5,2.5
25.3,14.3,24.0,24.9,57.4,55.5,56.2,93,377.9,302.6,292.5
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,335.5,296.5,9.8
18.6,12.9,19.0,20.4,62.4,50.0,55.2,64,316.9,289.8,19.1
27.5,14.8,21.9,22.9,67.0,55.5,59.8,66,409.4,323.6,786.1
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,317.4,294.8,3.0
17.4,14.0,22.2,23.3,64.5,54.5,58.5,71,301.2,289.0,0.5
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,367.0,306.9,12.2
16.2,14.1,21.0,22.2,49.8,47.7,48.7,93,367.0,310.2,12.6
22.4,12.5,19.7,21.1,51.4,49.5,50.5,94,367.0,299.2,22.2
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,294.7,134.2
22.9,14.0,23.7,24.7,51.7,52.0,51.7,100,356.7,303.5,15.2
20.6,14.7,23.3,24.3,66.3,58.8,61.5,77,347.2,306.5,54.3
14.5,12.9,19.1,20.5,55.6,47.7,51.2,75,301.5,291.3,10.2
7.9,14.5,21.1,22.3,60.1,39.9,49.5,47,367.0,310.2,12.6
29.5,12.7,19.6,20.9,55.2,55.1,55.1,99,346.5,310.5,15.8
20.3,14.5,23.2,24.0,58.3,56.6,57.2,94,329.8,302.5,25.8
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,341.0,334.8,30.1
10.2,13.9,23.4,24.5,58.6,57.5,57.9,96,352.4,309.7,7.5
17.1,14.2,24.0,24.9,66.6,53.7,58.8,64,304.4,286.6,17.8
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,350.3,304.7,60.7
13.7,14.1,24.6,25.5,76.1,49.4,60.4,40,320.2,295.1,5.0
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,307.8,288.5,7.1
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,312.6,291.3,1.5
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,331.2,292.0,3.8
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,367.0,313.7,359.7
29.3,12.6,19.3,20.7,62.3,48.6,54.2,60,335.8,310.0,8.0
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,325.6,294.9,4.1
29.5,14.7,21.2,22.4,63.1,50.3,55.6,63,367.0,310.2,12.6
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,367.0,299.6,27.9
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,312.0,296.0,2.2
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,340.6,292.0,11.8
19.0,12.7,18.4,19.8,55.9,41.6,48.6,60,359.1,302.6,568.8
32.0,12.6,19.6,20.9,57.1,55.2,55.9,93,332.6,304.6,7.2
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,330.3,298.2,15.7
13.0,12.6,20.9,22.3,58.1,56.7,57.2,95,340.2,297.0,6.4
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,307.9,291.6,12.4
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,367.0,335.8,197.1
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,310.5,292.1,1.6
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,331.3,295.4,3.5
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,336.1,298.1,58.3
40.0,12.8,18.1,19.5,55.9,44.1,49.6,65,367.0,310.2,12.6
24.6,14.8,22.8,23.7,57.3,56.2,56.6,96,349.2,319.6,33.5
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,355.7,305.0,82.8
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,310.9,280.2,1.5
33.2,12.8,22.6,23.9,55.5,49.8,52.4,82,352.5,339.1,120.7
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,320.4,291.8,16.5
8.1,12.3,19.8,21.2,56.8,55.3,55.7,94,336.1,301.5,113.2
44.1,12.8,18.6,20.0,48.1,46.1,47.1,93,339.7,302.5,7.9
19.7,14.0,23.8,24.7,65.7,53.4,58.4,66,309.5,293.3,6.4
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,352.1,310.3,69.1
8.8,14.5,21.5,22.7,62.8,51.7,56.0,66,331.2,309.8,27.1
23.4,12.7,20.1,21.5,79.3,49.5,61.1,35,299.5,284.4,1.7
23.2,14.9,23.3,24.2,58.7,57.0,57.5,94,331.1,295.3,17.6
24.3,14.1,22.3,23.5,67.0,51.9,58.2,60,321.6,285.0,1.3
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,333.9,296.9,4.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,354.3,314.2,15.8
10.3,14.1,23.4,24.4,58.8,52.4,55.0,79,320.0,292.2,53.2
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,348.9,304.2,21.0
35.4,12.5,21.1,22.5,50.1,48.5,49.2,95,347.2,315.7,108.9
25.6,14.3,24.5,25.4,74.2,52.0,60.4,46,330.1,299.0,68.3
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,316.6,292.5,14.8
22.5,12.5,19.9,21.4,81.8,47.8,61.3,31,338.6,294.3,4.3
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,321.0,299.4,9.4
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,306.5,289.1,12.1
36.6,14.1,24.4,25.3,69.0,53.5,59.5,58,326.1,294.7,20.8
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,333.1,286.4,4.1
22.3,14.5,23.2,24.0,66.6,56.2,60.1,70,322.2,299.9,55.1
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,335.9,297.1,38.5
26.1,12.9,19.0,20.4,66.0,48.0,55.6,53,298.2,285.6,1.5
24.2,12.6,22.0,23.4,62.4,51.0,55.6,66,337.6,309.2,12.0
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,311.8,291.7,1.3
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,351.8,321.2,101.1
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,352.5,305.8,17.0
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,302.4,9.0
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,352.8,290.4,39.4
27.2,14.3,24.0,24.9,59.5,55.6,57.0,86,347.9,296.8,74.2
9.4,14.2,23.5,24.5,54.1,52.3,53.1,93,305.2,292.5,39.5
24.0,12.4,22.1,23.5,61.0,48.5,53.9,64,328.5,296.0,131.2
15.0,12.8,18.9,20.3,50.0,45.8,48.1,88,333.0,299.0,35.6
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,323.5,291.1,6.8
31.2,14.2,23.7,24.6,68.7,56.5,61.0,65,333.3,300.8,63.6
23.5,14.1,24.5,25.4,71.3,53.9,61.0,56,340.8,293.9,44.9
12.2,12.3,19.8,21.2,59.9,55.2,56.8,84,336.1,301.5,113.2
21.9,14.0,22.3,23.5,57.4,51.7,54.0,81,353.2,295.4,28.5
19.6,12.7,19.3,20.7,61.2,40.4,50.6,47,306.9,290.7,62.3
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,367.0,310.0,39.9
