SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
29.0,12.5,19.6,21.0,58.8,51.5,54.4,76,333.7,307.0,4.1
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,328.0,290.8,1.6
21.4,12.7,18.4,19.8,53.9,48.5,51.3,85,325.5,307.6,104.5
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,347.0,303.3,15.1
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,312.7,293.4,5.7
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,314.6,296.1,2.4
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,318.2,291.2,37.9
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,310.4,293.0,5.5
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,331.6,293.4,4.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,329.1,287.5,4.5
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,311.2,289.8,1.7
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,308.2,292.4,38.5
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,367.0,309.6,25.2
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,308.1,292.6,2.2
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,340.4,302.9,6.1
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,307.5,287.0,1.7
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,312.8,294.0,3.1
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,310.3,283.3,0.7
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,333.6,297.1,5.2
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,350.1,297.0,3.5
36.8,14.0,24.4,25.4,60.4,50.3,54.6,70,333.0,298.9,4.0
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,306.0,290.9,3.3
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,306.0,294.8,2.1
25.4,14.7,23.8,24.6,70.1,57.5,62.1,65,333.6,302.3,172.5
9.5,13.8,22.8,23.9,53.2,50.9,51.9,92,315.0,292.5,19.1
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,330.8,303.5,5.8
23.2,14.9,23.3,24.2,58.7,57.0,57.5,94,353.8,302.4,11.3
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,339.9,302.8,2.4
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,314.7,288.0,1.6
15.7,14.1,21.0,22.2,49.0,46.5,47.7,91,367.0,310.2,12.6
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,342.1,294.9,219.4
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,311.1,294.8,9.8
17.0,14.1,24.6,25.5,65.1,50.9,56.9,61,352.8,301.8,105.4
7.6,14.1,23.4,24.5,55.9,55.0,55.4,96,316.3,299.4,26.9
34.8,14.9,21.8,22.9,60.6,51.0,55.0,71,298.9,278.7,1.4
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,307.7,294.0,3.7
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,338.1,292.7,17.2
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,305.6,294.3,4.2
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,354.8,303.8,15.7
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,312.3,291.4,1.7
15.9,14.4,24.6,25.5,50.2,47.9,49.0,92,367.0,306.9,76.9
11.1,14.1,23.4,24.4,54.0,53.3,53.7,98,344.4,303.6,40.5
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,367.0,299.3,11.7
11.7,12.7,18.3,19.6,59.3,43.6,51.1,57,346.3,316.9,10.5
20.6,12.9,19.1,20.5,50.9,48.7,49.6,92,306.8,292.4,12.0
17.7,15.2,23.3,24.2,52.0,52.0,52.0,100,314.2,292.6,18.4
17.8,12.5,21.0,22.4,63.9,50.8,56.1,62,329.5,292.1,5.2
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,338.5,305.3,11.3
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,303.1,292.0,0.9
29.7,12.9,18.7,20.0,85.9,41.3,60.3,21,303.1,291.8,2.7
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,308.0,279.6,1.6
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,311.6,292.0,1.8
24.9,14.9,23.7,24.6,60.4,52.9,55.9,76,301.5,290.7,2.7
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,351.6,304.3,30.0
25.1,12.5,22.2,23.6,79.3,45.9,59.4,30,311.1,296.7,10.3
15.6,12.3,19.8,21.2,54.8,53.2,53.9,95,367.0,380.0,341.1
23.2,14.9,23.3,24.2,58.7,57.0,57.5,94,339.2,297.0,19.4
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,336.0,300.6,9.1
26.1,14.3,24.5,25.3,56.5,53.9,54.9,91,341.1,300.9,41.2
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,308.2,290.6,29.6
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,431.1,309.4,3048.4
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,306.7,292.4,4.8
37.5,12.8,22.7,24.1,52.5,44.5,48.5,75,372.5,316.0,120.2
20.6,14.8,23.6,24.6,62.6,51.6,56.0,67,348.4,295.9,2.9
37.7,12.7,18.1,19.5,42.1,40.5,41.4,94,367.0,310.2,12.6
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,367.0,316.7,92.9
40.2,12.8,18.1,19.5,60.3,42.3,50.7,52,367.0,310.2,12.6
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,330.2,295.3,7.7
16.7,14.1,21.0,22.2,51.6,48.7,50.0,90,367.0,310.2,12.6
15.9,12.3,19.8,21.2,68.6,51.0,58.1,54,300.1,286.9,1.0
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,330.7,302.8,15.7
37.5,12.6,19.4,20.8,57.2,47.5,51.7,70,311.5,286.8,6.2
13.8,14.1,23.7,24.7,52.5,52.1,52.2,98,327.0,304.7,44.3
39.9,12.8,18.1,19.5,48.6,43.9,46.2,84,367.0,310.2,12.6
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,326.4,302.9,17.7
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,301.4,291.1,2.2
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,346.1,307.4,3.7
16.0,14.3,23.9,24.9,54.7,54.1,54.3,98,334.8,296.2,48.7
25.8,12.5,21.4,22.8,50.5,48.9,49.6,94,335.1,287.7,39.9
18.1,15.2,23.4,24.2,59.2,52.6,55.3,79,304.8,292.7,1.1
17.1,14.9,23.1,23.9,64.6,54.1,58.0,69,311.3,289.9,14.7
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,334.3,297.7,11.5
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,299.0,283.5,1.0
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,337.8,304.0,11.7
20.6,12.6,20.8,22.2,83.3,53.0,64.1,35,326.8,297.9,43.4
23.4,14.7,23.1,24.1,66.4,59.3,61.7,78,338.9,298.8,41.8
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,303.4,288.0,1.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,353.2,313.5,17.8
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,338.9,292.2,8.3
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,313.9,295.1,1.9
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,367.0,380.0,261.2
22.6,12.8,18.8,20.2,55.6,42.7,48.8,61,307.5,290.9,23.1
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,331.5,298.0,55.9
23.0,12.5,21.8,23.1,65.4,53.2,58.3,66,340.4,306.0,6.4
17.1,14.9,23.1,23.9,64.6,54.1,58.0,69,331.4,290.9,2.0
15.3,15.2,22.3,23.3,64.9,56.0,59.3,73,328.1,305.3,31.7
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,342.1,300.3,8.7
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,318.7,293.3,3.2
25.7,12.6,20.2,21.6,62.5,53.0,56.7,71,335.6,304.7,45.0
31.7,12.6,21.1,22.6,76.8,46.4,58.9,34,301.6,290.9,4.6
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,333.6,296.3,5.9
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,336.5,296.2,4.5
14.0,13.9,23.9,24.9,57.7,50.3,53.5,77,310.4,294.9,9.9
38.1,12.7,18.1,19.5,41.4,40.4,40.9,96,367.0,310.2,12.6
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,342.1,299.1,16.3
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,314.6,291.8,4.1
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,297.5,281.6,0.6
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,318.0,297.2,24.3
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,342.3,303.1,6.5
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,367.0,304.7,16.2
18.4,12.7,18.4,19.8,57.2,42.7,49.6,59,367.0,298.8,175.1
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,306.9,293.0,2.2
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,367.0,331.6,32.3
19.8,14.1,21.0,22.2,60.2,45.8,52.2,59,367.0,310.2,12.6
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,349.5,308.1,10.2
16.5,14.1,21.4,22.5,70.5,55.4,61.4,60,320.6,290.8,2.2
20.3,14.5,23.2,24.0,58.3,56.6,57.2,94,330.9,300.4,28.6
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,332.2,291.2,35.3
34.2,14.1,24.4,25.3,53.9,52.1,52.8,93,346.0,307.5,381.8
27.5,15.6,22.7,23.7,55.9,53.6,54.5,92,331.6,300.1,3.0
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,342.1,295.8,10.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,315.9,291.4,20.2
29.0,12.5,19.6,21.0,58.8,51.5,54.4,76,330.0,304.4,5.3
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,335.6,291.1,5.0
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,334.8,301.0,11.0
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,309.2,294.6,8.2
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,356.3,308.4,11.9
7.5,14.0,23.4,24.5,57.2,52.8,54.5,85,352.4,309.7,7.5
13.2,12.6,19.2,20.6,61.0,52.2,56.1,74,346.4,314.6,14.3
15.3,15.2,22.3,23.3,64.9,56.0,59.3,73,322.0,304.4,21.2
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,320.8,298.9,8.5
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,332.8,294.0,5.4
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,318.5,296.7,13.8
9.6,12.8,18.9,20.3,55.4,44.7,49.6,67,333.0,299.0,35.6
15.0,13.9,24.5,25.4,57.4,55.7,56.3,94,355.7,319.8,58.0
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,339.7,307.3,12.2
21.1,14.1,22.7,23.8,67.0,53.9,59.2,64,299.5,284.4,1.7
9.4,14.4,22.0,23.2,53.1,52.1,52.5,97,319.2,282.4,26.9
20.7,14.1,24.5,25.4,68.4,53.7,59.8,61,340.8,293.9,44.9
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,347.9,322.8,18.9
10.5,14.1,24.6,25.5,52.5,48.2,50.2,86,344.2,310.4,70.6
16.5,12.4,19.9,21.3,77.0,43.9,58.0,31,321.1,291.6,20.7
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,314.7,289.4,1.1
26.3,14.5,24.0,24.8,59.0,49.4,53.5,71,313.0,289.0,1.9
28.6,14.8,24.0,24.8,52.9,52.8,52.8,100,336.8,296.1,59.9
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,302.3,286.3,0.9
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,304.9,293.1,2.2
31.6,12.5,21.3,22.7,50.3,49.2,49.7,96,318.9,299.3,46.6
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,340.9,306.8,23.2
34.4,12.5,21.3,22.7,64.8,50.1,56.0,58,354.6,299.1,66.1
25.4,12.7,19.5,20.9,60.7,51.6,55.1,71,389.2,306.1,929.0
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,319.0,283.3,2.5
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,309.3,295.3,2.0
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,322.3,284.6,1.5
19.1,14.8,23.4,24.3,62.0,58.5,59.8,89,357.8,303.4,213.3
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,344.3,303.3,10.7
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,324.2,293.5,10.7
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,347.4,297.4,14.4
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,343.1,305.2,98.9
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,293.9,20.2
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,353.0,312.3,24.7
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,303.4,292.8,2.3
24.5,14.4,21.8,23.1,73.0,50.4,59.8,47,302.6,290.2,5.9
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,332.0,301.0,9.1
19.6,14.3,22.0,23.1,68.1,51.3,58.2,56,299.6,278.9,1.2
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,349.8,299.5,4.0
21.1,14.2,22.0,23.1,69.9,49.8,58.1,50,297.4,282.7,0.6
15.8,12.6,18.3,19.6,59.9,46.6,52.8,63,346.3,316.9,10.5
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,367.0,310.4,69.3
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,345.8,299.6,6.2
10.8,14.2,22.9,23.9,55.6,55.7,55.5,100,355.6,302.9,207.8
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,324.0,298.7,3.9
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,358.1,312.1,69.5
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,315.2,293.9,1.9
11.2,14.0,22.2,23.3,68.9,53.4,59.5,59,301.2,289.0,0.5
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,321.0,295.7,3.0
12.6,14.2,20.9,22.1,60.0,46.9,52.7,62,367.0,310.2,12.6
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,367.0,380.0,249.2
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,352.6,299.9,5.4
26.8,12.7,19.6,20.9,55.9,53.0,54.1,89,300.0,289.5,5.1
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,363.8,305.7,108.4
18.5,12.5,19.8,21.2,69.5,48.1,57.0,46,295.3,284.9,0.8
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,347.0,293.6,16.2
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,306.0,294.8,3.3
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,345.8,301.0,14.6
14.8,12.6,18.3,19.6,73.6,49.3,58.9,42,320.6,290.8,2.2
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,321.2,292.4,5.2
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,367.0,300.4,22.1
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,345.9,295.6,11.4
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,367.0,311.2,32.2
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,329.4,284.6,2.5
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,350.0,301.4,5.5
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,320.2,290.0,3.0
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,332.0,298.9,2.4
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,342.3,307.1,11.3
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,330.6,295.2,6.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,309.7,290.4,4.2
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,332.8,292.2,3.6
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,300.1,289.9,2.4
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,335.7,302.6,6.0
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,367.0,297.1,41.0
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,342.3,302.9,46.5
29.3,12.6,19.3,20.7,62.3,48.6,54.2,60,347.6,306.0,4.2
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,314.1,294.4,2.2
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,367.0,299.4,9.0
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,337.6,295.0,7.1
24.2,14.7,22.8,23.7,58.2,55.9,56.8,92,351.5,295.4,17.6
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,320.3,296.7,20.8
20.6,14.7,23.3,24.3,66.3,58.8,61.5,77,327.6,303.5,19.3
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,302.3,291.8,1.4
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,323.2,291.9,1.7
29.4,14.8,23.5,24.5,67.8,56.5,60.7,67,323.3,301.6,37.1
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,337.5,288.3,5.2
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,341.7,299.6,16.2
23.8,14.6,21.2,22.3,69.9,42.4,55.0,38,367.0,310.2,12.6
19.5,12.7,18.2,19.6,79.6,44.5,59.2,29,308.4,287.5,1.1
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,302.1,285.3,0.9
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,310.0,292.3,1.5
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,367.0,316.2,10.7
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,375.1,307.1,389.7
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,331.1,299.8,49.7
22.7,12.9,19.0,20.4,50.2,48.7,49.4,94,353.2,306.5,98.0
12.3,13.9,23.2,24.3,58.6,49.9,53.6,73,347.7,296.4,11.6
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,351.0,306.4,6.5
17.5,14.6,21.8,22.9,55.7,52.8,54.0,90,353.2,306.5,98.0
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,316.8,289.5,2.4
20.6,14.8,23.6,24.6,62.6,51.6,56.0,67,327.8,293.0,2.5
34.2,14.9,24.0,24.8,53.1,53.1,53.0,100,304.5,286.7,7.0
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,349.6,301.3,25.1
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,350.7,303.1,8.7
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,367.0,308.8,30.2
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,321.1,295.8,3.8
21.7,12.4,21.1,22.5,56.2,55.2,55.6,97,352.4,309.7,7.5
20.6,14.7,23.3,24.3,66.3,58.8,61.5,77,362.6,303.6,91.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,356.4,306.5,22.9
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,317.5,290.5,2.3
5.4,14.3,21.4,22.5,57.5,52.6,54.8,85,346.3,316.9,10.5
13.2,12.6,18.3,19.6,68.0,44.5,54.6,42,316.9,292.0,1.7
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,315.5,292.5,2.2
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,309.5,293.3,6.4
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,336.7,298.5,4.4
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,352.8,308.4,184.8
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,367.0,298.9,16.7
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,320.7,295.5,5.4
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,367.0,310.3,33.8
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,367.0,302.8,48.5
19.0,14.1,22.7,23.8,65.5,56.2,59.8,73,299.5,284.4,1.7
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,331.4,296.4,9.2
29.1,14.4,24.0,24.8,57.9,56.4,56.9,94,335.8,297.0,2.3
18.5,14.7,23.2,24.0,50.0,49.3,49.6,98,326.9,294.1,26.6
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,359.5,310.4,124.0
24.4,12.7,20.2,21.5,64.6,50.0,56.0,59,304.2,285.7,13.5
29.5,12.6,19.5,20.9,60.9,50.6,54.8,69,303.6,288.6,2.6
20.3,14.5,23.2,24.0,58.3,56.6,57.2,94,378.3,310.2,226.3
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,339.4,303.0,10.6
25.0,14.9,23.0,24.0,52.9,51.8,52.2,96,356.5,320.2,34.7
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,304.8,294.4,3.0
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,299.1,282.1,1.0
29.8,14.9,22.8,23.7,64.4,54.4,58.3,70,297.7,261.4,0.4
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,367.0,309.9,51.9
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,323.4,289.7,2.1
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,321.3,296.0,4.4
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,348.5,298.0,7.0
46.4,12.9,18.6,20.0,43.0,41.8,42.4,95,318.2,298.0,18.2
18.4,12.7,18.4,19.8,57.2,42.7,49.6,59,367.0,308.1,21.0
17.8,12.5,21.0,22.4,63.9,50.8,56.1,62,298.5,288.1,0.8
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,312.2,294.9,2.3
19.8,15.3,22.4,23.4,59.3,57.9,58.4,95,367.0,313.2,8.0
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,367.0,311.1,306.1
36.6,14.1,24.4,25.3,69.0,53.5,59.5,58,350.9,302.0,63.0
9.6,14.0,24.4,25.3,57.9,55.6,56.5,92,342.9,305.1,6.8
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,336.8,299.9,2.9
20.3,14.7,23.2,24.0,57.3,55.7,56.3,94,345.9,315.0,12.8
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,307.6,290.9,8.9
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,345.7,299.8,8.5
19.0,14.2,21.8,23.0,76.8,49.7,60.9,40,327.4,292.3,6.0
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,339.6,307.5,6.4
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,323.2,297.7,22.3
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,304.5,291.9,2.6
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,348.9,301.3,13.7
21.6,15.1,23.3,24.2,57.8,57.7,57.7,99,354.3,312.3,33.6
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,339.7,299.1,10.5
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,335.9,303.2,6.5
11.7,14.2,23.3,24.4,57.0,56.7,56.8,99,326.5,300.8,37.9
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,330.9,291.5,6.4
32.0,12.6,19.6,20.9,57.1,55.2,55.9,93,351.7,310.3,7.2
20.3,12.9,19.0,20.4,51.4,49.5,50.3,93,319.2,282.4,26.9
24.2,14.7,22.8,23.7,58.2,55.9,56.8,92,338.3,295.4,14.6
26.6,14.9,21.8,22.9,57.1,55.0,55.7,93,331.1,295.9,9.8
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,342.6,296.0,8.5
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,306.3,288.3,2.6
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,331.7,299.8,16.8
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,333.7,287.6,4.6
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,367.0,338.3,107.7
26.2,13.3,18.0,19.4,57.4,27.4,44.1,32,367.0,310.2,12.6
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,353.0,306.6,39.2
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,367.0,308.5,26.0
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,305.8,293.4,1.7
18.7,12.9,19.1,20.5,66.0,53.1,58.1,63,359.5,310.5,83.3
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,346.7,294.4,216.3
26.3,14.5,22.2,23.3,60.7,53.3,56.1,76,340.0,305.5,49.8
15.0,14.7,23.6,24.5,57.7,52.8,54.8,83,323.4,289.8,2.1
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,367.0,299.2,11.5
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,326.0,298.5,6.6
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,346.9,304.1,15.6
19.0,12.6,20.8,22.2,60.9,56.3,57.9,85,355.6,306.8,192.2
15.3,12.7,18.3,19.6,57.6,57.6,57.6,100,320.6,290.8,2.2
26.2,12.8,18.8,20.2,53.2,47.4,50.8,85,347.0,312.3,12.8
27.5,14.8,21.9,22.9,67.0,55.5,59.8,66,325.7,303.6,23.0
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,343.6,293.9,6.2
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,317.8,292.6,4.2
35.6,15.6,22.7,23.7,64.5,55.0,58.4,71,383.4,305.1,227.4
22.1,12.6,20.9,22.3,77.0,51.2,61.1,40,318.4,294.9,30.8
9.9,14.1,22.9,23.9,53.4,53.5,53.4,100,355.6,302.9,207.8
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,308.0,292.2,2.3
28.6,14.8,24.0,24.8,52.9,52.8,52.8,100,332.2,294.9,48.4
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,338.1,299.2,14.9
21.3,13.9,22.6,23.7,64.5,53.6,58.0,68,304.0,286.2,1.0
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,352.3,301.3,27.1
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,335.3,297.2,41.9
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,325.2,293.4,30.5
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,421.8,314.5,419.5
20.8,15.1,22.4,23.4,50.2,50.7,50.3,100,304.8,291.5,10.5
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.0,310.0,11.4
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,350.2,293.6,17.2
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,312.5,297.2,2.1
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,302.5,286.0,1.4
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,338.2,301.2,91.7
39.6,12.6,19.4,20.8,53.8,49.3,51.2,85,311.9,289.6,21.0
